property_name,address,type,size,room_num,bathroom_num,price,precise_address,longitude,latitude
德輔道西114号,西营盘,单幢式大厦,210,1,1,"10,500",香港西营盘德輔道西114号,114.150285,22.285014
西貢村屋,西貢,村屋,300,1,1,"8,000",香港西貢西貢村屋,114.163825,22.276284
海滨花园,荃湾,屋苑,450,2,1,"13,500",香港荃湾海滨花园,114.118554,22.35893
海滨花园,荃湾,屋苑,496,3,1,"14,500",香港荃湾海滨花园,114.118554,22.35893
汇创大厦,铜锣湾,单幢式大厦,319,1,1,"16,000",香港铜锣湾汇创大厦,114.189409,22.278213
马鞍山村,马鞍山,村屋,700,3,1,"15,500",香港马鞍山马鞍山村,114.163825,22.276284
宝宁大厦,油麻地,单幢式大厦,160,1,1,"8,800",香港油麻地宝宁大厦,114.18055,22.303968
百利达广场,旺角,单幢式大厦,368,1,1,"15,500",香港旺角百利达广场,114.163825,22.276284
顶旺大厦,湾仔,单幢式大厦,338,2,1,"16,000",香港湾仔顶旺大厦,114.163825,22.276284
海滨花园,荃湾,屋苑,450,2,1,"13,500",香港荃湾海滨花园,114.118554,22.35893
西貢村屋,西貢,村屋,700,2,1,"16,000",香港西貢西貢村屋,114.163825,22.276284
宝华大楼,佐敦,单幢式大厦,213,1,1,"10,800",香港佐敦宝华大楼,113.89049,22.248308
蓝天海岸,东涌,屋苑,502,2,1,"16,000",香港东涌蓝天海岸,113.95123,22.288113
偉华中心 1座,沙田,屋苑,308,2,1,"13,000",香港沙田偉华中心 1座,114.191842,22.377782
顺景大厦,旺角,单幢式大厦,260,2,1,"11,000",香港旺角顺景大厦,114.168116,22.324064
马鞍山村屋,马鞍山,村屋,700,3,1,"14,500",香港马鞍山马鞍山村屋,114.163825,22.276284
颂贤花园,大角咀,单幢式大厦,360,2,1,"12,500",香港大角咀颂贤花园,114.168799,22.317055
炜亨大厦,佐敦,单幢式大厦,452,2,1,"15,500",香港佐敦炜亨大厦,114.163825,22.276284
嘉運大厦,炮台山,公寓,203,1,1,"11,800",香港炮台山嘉運大厦,114.165239,22.31691
珀丽湾,马湾,屋苑,532,2,1,"15,500",香港马湾珀丽湾,114.06682,22.351346
冠晖苑 高晖阁 (B座),何文田,屋苑,287,1,1,"13,800",香港何文田冠晖苑 高晖阁 (B座),114.163825,22.276284
珀丽湾,马湾,屋苑,476,2,1,"13,500",香港马湾珀丽湾,114.06682,22.351346
珀丽湾,马湾,屋苑,531,2,1,"14,500",香港马湾珀丽湾,114.06682,22.351346
西貢村屋,西貢,村屋,300,1,1,"9,800",香港西貢西貢村屋,114.163825,22.276284
翠汇轩,佐敦,单幢式大厦,266,1,1,"13,000",香港佐敦翠汇轩,114.163825,22.276284
德升大厦,油麻地,单幢式大厦,251,1,1,"10,800",香港油麻地德升大厦,114.18055,22.303968
鸿威大厦,旺角,单幢式大厦,326,2,1,"14,000",香港旺角鸿威大厦,114.163825,22.276284
隆基大楼,坚尼地城,单幢式大厦,265,2,1,"13,000",香港坚尼地城隆基大楼,114.163825,22.276284
新万利大厦,旺角,单幢式大厦,285,2,1,"11,500",香港旺角新万利大厦,114.163825,22.276284
御汇,深水埗,单幢式大厦,272,1,1,"14,500",香港深水埗御汇,114.163825,22.276284
鸿都大厦,旺角,单幢式大厦,320,2,1,"13,500",香港旺角鸿都大厦,114.163825,22.276284
显发大厦,佐敦,单幢式大厦,343,2,1,"15,800",香港佐敦显发大厦,114.163825,22.276284
奥柏·御峯 2座,大角咀,单幢式大厦,321,1,1,"14,800",香港大角咀奥柏·御峯 2座,114.168799,22.317055
顺安大厦,油麻地,单幢式大厦,321,2,1,"13,500",香港油麻地顺安大厦,114.18055,22.303968
鹿地塘村,南大屿山,村屋,700,2,1,"12,800",香港南大屿山鹿地塘村,114.021362,22.305926
天文阁,尖沙咀,单幢式大厦,284,1,1,"12,800",香港尖沙咀天文阁,114.163825,22.276284
荣华大厦,中上环,单幢式大厦,376,1,1,"14,900",香港中上环荣华大厦,114.163825,22.276284
港湾豪庭,大角咀,屋苑,348,2,1,"15,800",香港大角咀港湾豪庭,114.16648,22.321596
文英楼,佐敦,单幢式大厦,180,1,1,"9,400",香港佐敦文英楼,114.163825,22.276284
金莉大厦,西半山,单幢式大厦,336,1,1,"15,000",香港西半山金莉大厦,114.163825,22.276284
荟荞,沙田,屋苑,399,1,1,"14,500",香港沙田荟荞,114.163825,22.276284
云汇,大埔,屋苑,503,2,1,"15,500",香港大埔云汇,114.163825,22.276284
德福花园,九龙湾,屋苑,513,2,1,"15,300",香港九龙湾德福花园,114.217584,22.320788
愉景湾8期 - 海堤居 海堤阁,愉景湾,屋苑,439,1,1,"13,500",香港愉景湾愉景湾8期 - 海堤居 海堤阁,114.02545,22.292764
白銀鄉,南大屿山,村屋,400,2,1,"7,000",香港南大屿山白銀鄉,114.021362,22.305926
愉景湾12期 - 海澄湖畔二段 低座洋房 / 独立屋,愉景湾,公寓,457,1,1,"15,500",香港愉景湾愉景湾12期 - 海澄湖畔二段 低座洋房 / 独立屋,114.027788,22.292031
登峰．南岸,香港仔,单幢式大厦,254,1,1,"14,000",香港香港仔登峰．南岸,114.163825,22.276284
偉华中心,沙田,屋苑,"29,711",1,1,"12,900",香港沙田偉华中心,114.19232,22.378549
沙田第一城,沙田,屋苑,327,2,1,"11,500",香港沙田沙田第一城,114.207932,22.384895
华立大楼,西营盘,单幢式大厦,269,1,1,"14,800",香港西营盘华立大楼,114.144729,22.283989
西貢村屋,西貢,村屋,340,1,1,"12,800",香港西貢西貢村屋,114.163825,22.276284
西沙村屋,西貢,村屋,700,2,1,"14,500",香港西貢西沙村屋,114.163825,22.276284
西貢村屋,西貢,村屋,700,3,1,"15,500",香港西貢西貢村屋,114.163825,22.276284
云汇 2期 11座,大埔,屋苑,509,3,1,"15,500",香港大埔云汇 2期 11座,114.163825,22.276284
威德阁,炮台山,单幢式大厦,332,2,1,"15,500",香港炮台山威德阁,114.249442,22.291972
顺利大厦,炮台山,单幢式大厦,484,2,1,"15,800",香港炮台山顺利大厦,114.17848,22.275043
保如大厦,湾仔,单幢式大厦,337,1,1,"13,500",香港湾仔保如大厦,114.163825,22.276284
日出康城,将军澳/坑口,屋苑,340,1,1,"13,500",香港将军澳/坑口日出康城,114.27736,22.292733
施弼街5号,天后,村屋,297,1,1,"12,000",香港天后施弼街5号,114.197205,22.275712
施弼街4号,天后,村屋,249,1,1,"11,000",香港天后施弼街4号,114.197376,22.275755
加多利轩,何文田,单幢式大厦,263,1,1,"15,800",香港何文田加多利轩,114.163825,22.276284
玖珑山,沙田,屋苑,466,1,1,"16,000",香港沙田玖珑山,114.204124,22.410761
牽晴間 7座,粉岭,屋苑,431,2,1,"13,000",香港粉岭牽晴間 7座,114.150068,22.483752
嘉利大厦,中上环,单幢式大厦,262,1,1,"13,000",香港中上环嘉利大厦,114.163825,22.276284
奥朗·御峯,大角咀,单幢式大厦,321,1,1,"14,300",香港大角咀奥朗·御峯,114.168799,22.317055
兆丰大厦,油麻地,单幢式大厦,237,1,1,"12,000",香港油麻地兆丰大厦,114.18055,22.303968
蓝天海岸,东涌,屋苑,490,2,1,"15,300",香港东涌蓝天海岸,113.95123,22.288113
港湾豪庭,大角咀,屋苑,326,2,1,"14,300",香港大角咀港湾豪庭,114.16648,22.321596
泽丰大厦,油麻地,单幢式大厦,180,1,1,"9,300",香港油麻地泽丰大厦,114.18055,22.303968
泽丰大厦,油麻地,单幢式大厦,180,1,1,"9,300",香港油麻地泽丰大厦,114.18055,22.303968
港湾豪庭,大角咀,屋苑,369,2,1,"15,800",香港大角咀港湾豪庭,114.16648,22.321596
裕利大厦,中上环,单幢式大厦,260,1,1,"13,500",香港中上环裕利大厦,114.163825,22.276284
嘉宝大厦,中上环,单幢式大厦,328,2,1,"14,000",香港中上环嘉宝大厦,114.163825,22.276284
嘉宝大厦,中上环,单幢式大厦,281,2,1,"12,800",香港中上环嘉宝大厦,114.163825,22.276284
映日湾,荃湾,屋苑,284,1,1,"13,500",香港荃湾映日湾,114.163825,22.276284
東環,东涌,屋苑,469,2,1,"14,000",香港东涌東環,113.939633,22.280441
太吉楼,鰂魚涌,屋苑,357,3,1,"16,000",香港鰂魚涌太吉楼,114.207558,22.291498
清水湾村屋,清水湾,村屋,700,2,1,"13,000",香港清水湾清水湾村屋,114.291885,22.284075
翡翠阁,坚尼地城,屋苑,313,1,1,"13,000",香港坚尼地城翡翠阁,114.135033,22.28124
金獅花园,大围,屋苑,306,2,1,"13,800",香港大围金獅花园,114.163825,22.276284
愉景湾1期 - 明翠台,愉景湾,公寓,588,2,1,"14,200",香港愉景湾愉景湾1期 - 明翠台,114.027788,22.292031
全辉中心,沙田,屋苑,266,2,1,"12,000",香港沙田全辉中心,114.202094,22.377569
港湾豪庭 1期,大角咀,屋苑,322,2,1,"14,300",香港大角咀港湾豪庭 1期,114.16648,22.321596
富达大厦,旺角,单幢式大厦,305,2,1,"12,800",香港旺角富达大厦,114.163825,22.276284
华礼大厦,北角,屋苑,337,1,1,"15,000",香港北角华礼大厦,114.163825,22.276284
清水湾村屋,清水湾,村屋,435,2,1,"13,000",香港清水湾清水湾村屋,114.291885,22.284075
金海大厦,油麻地,单幢式大厦,213,1,1,"10,500",香港油麻地金海大厦,114.162095,22.326746
华美大楼 B座,旺角,单幢式大厦,219,1,1,"11,000",香港旺角华美大楼 B座,114.163825,22.276284
利奥坊·晓岸 (2座),大角咀,屋苑,256,1,1,"15,500",香港大角咀利奥坊·晓岸 (2座),114.16609,22.318015
旭逸阁,跑马地,单幢式大厦,308,1,1,"16,000",香港跑马地旭逸阁,114.188983,22.266227
鸿星大厦,旺角,单幢式大厦,280,2,1,"11,800",香港旺角鸿星大厦,114.163825,22.276284
恒星楼,尖沙咀,单幢式大厦,337,2,1,"15,000",香港尖沙咀恒星楼,114.163825,22.276284
白玉楼,石硖尾,单幢式大厦,258,1,1,"9,900",香港石硖尾白玉楼,114.163825,22.276284
西貢村屋,西貢,村屋,432,2,1,"15,000",香港西貢西貢村屋,114.163825,22.276284
金宝阁,大角咀,单幢式大厦,356,2,1,"12,000",香港大角咀金宝阁,114.278017,22.378323
愉景湾 5期 - 颐峰 2座 韶山阁,愉景湾,屋苑,439,1,1,"12,000",香港愉景湾愉景湾 5期 - 颐峰 2座 韶山阁,114.027788,22.292031
西貢村屋,西貢,村屋,700,3,1,"15,000",香港西貢西貢村屋,114.163825,22.276284
南围村,西貢,村屋,600,2,1,"11,500",香港西貢南围村,114.163825,22.276284
福兴大楼,大角咀,单幢式大厦,414,2,1,"11,500",香港大角咀福兴大楼,114.168799,22.317055
赤柱大街(大厦单位),赤柱,单幢式大厦,271,1,1,"14,000",香港赤柱赤柱大街(大厦单位),114.216822,22.215766
恒隆银行尖沙咀分行大厦,尖沙咀,单幢式大厦,442,3,1,"16,000",香港尖沙咀恒隆银行尖沙咀分行大厦,114.163825,22.276284
东街 19-21号,中上环,单幢式大厦,405,2,1,"15,000",香港中上环东街 19-21号,114.163825,22.276284
华冠大厦,中上环,单幢式大厦,264,1,1,"16,000",香港中上环华冠大厦,114.163825,22.276284
家乐花园,中上环,公寓,315,1,1,"14,800",香港中上环家乐花园,114.163825,22.276284
好运中心,沙田,屋苑,390,2,1,"13,500",香港沙田好运中心,114.195366,22.380013
东街 19-21号,中上环,单幢式大厦,405,2,1,"15,000",香港中上环东街 19-21号,114.163825,22.276284
新港城 4期,马鞍山,公寓,374,1,1,"14,300",香港马鞍山新港城 4期,114.237079,22.419181
瑧桦,何文田,单幢式大厦,288,1,1,"16,000",香港何文田瑧桦,114.163825,22.276284
华兰花园,鰂魚涌,屋苑,398,2,1,"15,000",香港鰂魚涌华兰花园,114.207558,22.291498
翠丽花园,沙田,屋苑,410,2,1,"15,000",香港沙田翠丽花园,114.204797,22.378067
愉景湾 5期 - 颐峰,愉景湾,公寓,456,1,1,"14,000",香港愉景湾愉景湾 5期 - 颐峰,114.027788,22.292031
沙田中心 广宁大厦 (H座),沙田,屋苑,310,2,1,"14,000",香港沙田沙田中心 广宁大厦 (H座),114.195136,22.37989
馬灣村屋,马湾,村屋,700,3,1,"13,000",香港马湾馬灣村屋,114.06603,22.346103
珀丽湾,马湾,屋苑,490,2,1,"13,800",香港马湾珀丽湾,114.06682,22.351346
珀丽湾,马湾,屋苑,549,2,1,"14,800",香港马湾珀丽湾,114.06682,22.351346
骆克道470-472号,湾仔,公寓,200,1,1,"10,000",香港湾仔骆克道470-472号,114.18692,22.277446
湾景中心大厦 C座,湾仔,公寓,325,2,1,"12,600",香港湾仔湾景中心大厦 C座,114.181275,22.277293
湾景中心大厦 C座,湾仔,公寓,359,2,1,"12,600",香港湾仔湾景中心大厦 C座,114.181275,22.277293
珀丽湾,马湾,屋苑,490,2,1,"14,000",香港马湾珀丽湾,114.06682,22.351346
礼怡大厦,铜锣湾,单幢式大厦,290,1,1,"13,200",香港铜锣湾礼怡大厦,114.189409,22.278213
海湾大厦,鰂魚涌,屋苑,507,2,1,"14,800",香港鰂魚涌海湾大厦,114.207558,22.291498
旭逸阁,跑马地,单幢式大厦,307,1,1,"15,000",香港跑马地旭逸阁,114.188983,22.266227
海傲灣,油塘,屋苑,264,1,1,"14,700",香港油塘海傲灣,114.242639,22.294572
海壩新村,荃湾,村屋,350,2,1,"9,500",香港荃湾海壩新村,114.163825,22.276284
西貢村屋,西貢,村屋,700,3,2,"15,000",香港西貢西貢村屋,114.163825,22.276284
峻峦 1C期 PARK YOHO Sicilia 1B座,元朗,屋苑,490,2,1,"14,500",香港元朗峻峦 1C期 PARK YOHO Sicilia 1B座,114.163825,22.276284
太康大厦,坚尼地城,单幢式大厦,301,2,1,"15,000",香港坚尼地城太康大厦,114.163825,22.276284
昌裕大厦,坚尼地城,单幢式大厦,268,2,1,"15,000",香港坚尼地城昌裕大厦,114.163825,22.276284
西貢市,西貢,村屋,700,3,1,"13,500",香港西貢西貢市,114.163825,22.276284
朗城滙,元朗,单幢式大厦,322,1,1,"14,000",香港元朗朗城滙,114.163825,22.276284
富亨阁,旺角,单幢式大厦,155,1,1,"8,800",香港旺角富亨阁,114.163825,22.276284
天鑽,大埔,屋苑,509,2,1,"15,500",香港大埔天鑽,114.163825,22.276284
明雅苑 明昌阁 (C座),大埔,屋苑,338,2,1,"11,200",香港大埔明雅苑 明昌阁 (C座),114.180123,22.449383
大埔中心 9 座,大埔,屋苑,451,2,1,"13,000",香港大埔大埔中心 9 座,114.175865,22.448708
太湖花园1期9座,大埔,屋苑,440,2,1,"12,000",香港大埔太湖花园1期9座,114.164716,22.451595
大埔中心 21 座,大埔,居屋/夾屋/公屋,325,2,1,"11,200",香港大埔大埔中心 21 座,114.173961,22.447424
上海街,油麻地,单幢式大厦,286,2,1,"12,000",香港油麻地上海街,114.18055,22.303968
蓝天海岸 3期 -影岸.红 A - 7座,东涌,屋苑,441,1,1,"15,000",香港东涌蓝天海岸 3期 -影岸.红 A - 7座,113.95123,22.288113
蓝天海岸 1期 6座,东涌,屋苑,388,1,1,"13,000",香港东涌蓝天海岸 1期 6座,113.95123,22.288113
璟璜大廈,太子,单幢式大厦,327,2,1,"13,500",香港太子璟璜大廈,114.195528,22.325362
福昌楼,鰂魚涌,屋苑,375,2,1,"12,000",香港鰂魚涌福昌楼,114.207558,22.291498
西貢村屋,西貢,村屋,450,2,1,"13,500",香港西貢西貢村屋,114.163825,22.276284
西貢村屋,西貢,村屋,700,3,1,"12,000",香港西貢西貢村屋,114.163825,22.276284
嘉田苑 E座 - 嘉怡阁,大围,居屋/夾屋/公屋,469,2,1,"15,000",香港大围嘉田苑 E座 - 嘉怡阁,114.17825,22.358043
金獅花园 1 期 金丰阁 (F座),大围,屋苑,260,2,1,"13,000",香港大围金獅花园 1 期 金丰阁 (F座),114.1893,22.36713
海福花园 3座 - 福祺阁,大围,居屋/夾屋/公屋,454,2,1,"15,800",香港大围海福花园 3座 - 福祺阁,114.1574,22.276812
金禧花园 6座,大围,屋苑,340,2,1,"13,000",香港大围金禧花园 6座,114.163825,22.276284
蓝天海岸 1期 6座,东涌,屋苑,490,2,1,"16,000",香港东涌蓝天海岸 1期 6座,113.95123,22.288113
蓝天海岸 1期 3座,东涌,屋苑,388,1,1,"14,000",香港东涌蓝天海岸 1期 3座,113.95123,22.288113
蓝天海岸 1期 3座,东涌,屋苑,388,1,1,"13,800",香港东涌蓝天海岸 1期 3座,113.95123,22.288113
香港黃金海岸,黄金海岸,屋苑,576,2,1,"15,400",香港黄金海岸香港黃金海岸,114.000232,22.365541
双喜楼,湾仔,单幢式大厦,233,2,1,"14,000",香港湾仔双喜楼,114.163825,22.276284
西貢村屋,西貢,村屋,400,1,1,"7,800",香港西貢西貢村屋,114.163825,22.276284
嘉成大厦,油麻地,单幢式大厦,360,2,1,"13,800",香港油麻地嘉成大厦,114.18055,22.303968
基隆街唐楼,太子,单幢式大厦,300,2,1,"12,000",香港太子基隆街唐楼,114.195528,22.325362
蓝天海岸 3期 -影岸.红,东涌,屋苑,592,2,1,"16,000",香港东涌蓝天海岸 3期 -影岸.红,113.95123,22.288113
海威大厦,油麻地,单幢式大厦,236,1,1,"9,800",香港油麻地海威大厦,114.18055,22.303968
泰丰大厦,旺角,单幢式大厦,356,2,1,"13,800",香港旺角泰丰大厦,114.163825,22.276284
顺景大厦,旺角,单幢式大厦,222,1,1,"10,000",香港旺角顺景大厦,114.168116,22.324064
盈基花园,坚尼地城,屋苑,377,2,1,"15,800",香港坚尼地城盈基花园,114.163825,22.276284
嘉富大厦,旺角,单幢式大厦,318,2,1,"13,000",香港旺角嘉富大厦,114.163825,22.276284
伟景阁,油麻地,单幢式大厦,342,2,1,"13,600",香港油麻地伟景阁,114.18055,22.303968
希云街 (洋楼),铜锣湾,单幢式大厦,465,2,1,"16,000",香港铜锣湾希云街 (洋楼),114.189409,22.278213
鸿威大厦,旺角,单幢式大厦,326,2,1,"13,900",香港旺角鸿威大厦,114.163825,22.276284
甘芳阁,旺角,单幢式大厦,375,2,1,"16,000",香港旺角甘芳阁,114.163825,22.276284
春晖花园,沙田,屋苑,316,2,1,"13,500",香港沙田春晖花园,114.163825,22.276284
海堤湾畔,东涌,屋苑,515,2,1,"15,200",香港东涌海堤湾畔,113.948273,22.289682
金马伦道19-21号,尖沙咀,单幢式大厦,300,1,1,"13,000",香港尖沙咀金马伦道19-21号,114.178927,22.296391
金马伦道19-21号,尖沙咀,单幢式大厦,300,1,1,"13,000",香港尖沙咀金马伦道19-21号,114.178927,22.296391
冠颜楼,旺角,单幢式大厦,170,1,1,"7,800",香港旺角冠颜楼,114.163825,22.276284
恒乐大厦,中上环,单幢式大厦,500,2,1,"14,000",香港中上环恒乐大厦,114.163825,22.276284
长兴大厦,旺角,单幢式大厦,201,1,1,"9,000",香港旺角长兴大厦,114.163825,22.276284
安康大厦,旺角,单幢式大厦,238,1,1,"12,800",香港旺角安康大厦,114.163825,22.276284
八号花园,大埔,屋苑,431,2,1,"14,300",香港大埔八号花园,114.17194,22.449883
西洋大楼,旺角,单幢式大厦,323,2,1,"14,000",香港旺角西洋大楼,114.174698,22.31867
寶靈街24號,佐敦,单幢式大厦,150,1,1,"7,300",香港佐敦寶靈街24號,114.173067,22.304873
永德大厦,湾仔,公寓,385,2,1,"15,000",香港湾仔永德大厦,114.185751,22.275246
白玉楼,石硖尾,单幢式大厦,258,1,1,"9,900",香港石硖尾白玉楼,114.163825,22.276284
美菲阁,坚尼地城,屋苑,307,1,1,"14,000",香港坚尼地城美菲阁,114.163825,22.276284
嘉輝花园 D座,坚尼地城,屋苑,281,1,1,"14,500",香港坚尼地城嘉輝花园 D座,114.163825,22.276284
富景洋楼,油麻地,单幢式大厦,276,2,1,"12,500",香港油麻地富景洋楼,114.18055,22.303968
鸿光大厦,旺角,单幢式大厦,425,2,1,"15,500",香港旺角鸿光大厦,114.163825,22.276284
海堤湾畔,东涌,屋苑,506,2,1,"14,800",香港东涌海堤湾畔,113.948273,22.289682
新佳大厦,中上环,公寓,362,2,1,"15,000",香港中上环新佳大厦,114.163825,22.276284
西貢村屋,西貢,村屋,500,2,1,"12,800",香港西貢西貢村屋,114.163825,22.276284
銀禧花园,沙田,屋苑,499,2,1,"15,000",香港沙田銀禧花园,114.001206,22.426594
